comparison_type,method,backbone,dataset,configuration,x_name,x_mean,x_lo,x_hi,x_resolved,y_name,y_mean,y_lo,y_hi,y_resolved,sign_changed,resolution_changed,abs_shift,configuration_role,task_adaptation
bce_vs_auc_selector,FairEdit,GCN,german,default,bce_selected_tau_I_negDP,0.0005512484453886617,-0.001849652566944595,0.0024935731288621464,False,auc_selected_tau_I_negDP,0.00016999808652839362,-0.011352392092173185,0.007690462217484026,False,False,False,0.0003812503588602681,primary,
bce_vs_auc_selector,FairGB,SAGE,bail,default,bce_selected_tau_I_negDP,-0.05967847882306418,-0.10817409598374039,-0.015625214406395388,False,auc_selected_tau_I_negDP,-0.081354373918574,-0.13486540318891804,-0.03224881244308475,True,False,True,0.021675895095509823,primary,
bce_vs_auc_selector,FairGB,SAGE,credit,default,bce_selected_tau_I_negDP,0.013940207380883534,-0.01763191382186305,0.05015046665479856,False,auc_selected_tau_I_negDP,-0.015680211403196077,-0.04006486493195414,0.005385888460663579,False,True,False,0.02962041878407961,primary,
bce_vs_auc_selector,FairGB,SAGE,german,default,bce_selected_tau_I_negDP,-0.027261487455429348,-0.09533111009212276,0.031636204658468725,False,auc_selected_tau_I_negDP,-0.07669173835889952,-0.12813473992363267,-0.028843319635388488,True,False,True,0.04943025090347017,primary,
bce_vs_auc_selector,FairGNN,GCN,bail,default,bce_selected_tau_I_negDP,-5.56999503948663e-06,-0.00023013799943770897,0.00018949350997933588,False,auc_selected_tau_I_negDP,-2.7350628357100498e-06,-0.0002650349188104741,0.00025210955914473017,False,False,False,2.8349322037765803e-06,primary,
bce_vs_auc_selector,FairGNN,GCN,credit,default,bce_selected_tau_I_negDP,-0.01010719209497029,-0.026526576587728914,0.005214957899024715,False,auc_selected_tau_I_negDP,0.004440751786970087,-0.01504237172528972,0.027057082369198,False,True,False,0.014547943881940376,primary,
bce_vs_auc_selector,FairGNN,GCN,german,default,bce_selected_tau_I_negDP,0.09323584636887298,-0.001523953742560222,0.18460452123140186,False,auc_selected_tau_I_negDP,0.12624066220899374,0.03666018443372304,0.2106033601838004,False,False,False,0.03300481584012076,primary,
bce_vs_auc_selector,FairGNN,GCN,pokec_n,default,bce_selected_tau_I_negDP,-0.003922356821659583,-0.01568436915039828,0.006971975686088758,False,auc_selected_tau_I_negDP,0.0026543914746238184,-0.00804077742108693,0.01302285633446454,False,True,False,0.006576748296283402,primary,
bce_vs_auc_selector,FairGNN,GCN,pokec_n_g,default,bce_selected_tau_I_negDP,-0.00490737538878745,-0.010834102613744656,0.00022288743168781322,False,auc_selected_tau_I_negDP,-0.004245534931481023,-0.012941287930396256,0.004033026895393244,False,False,False,0.0006618404573064274,primary,
bce_vs_auc_selector,FairGNN,GCN,pokec_z,default,bce_selected_tau_I_negDP,-0.017961795022491765,-0.0340993691809975,-0.005237436079416074,False,auc_selected_tau_I_negDP,-0.007925842439283909,-0.021714421817392592,0.004805231577518282,False,False,False,0.010035952583207856,primary,
